gNa,gto,gCaL,gKr,gKs,gK1,"gb,Na","gb,Ca",gKur,INaCa(max),INaK(max),"Ip,Ca(max)",Iup(max),krel,[Cmdn]max,[Trpn]max,[Csqn]max,"tau,tr"
9.3629679292,0.2053975502,0.1000084279,0.0315308643,0.1351834101,0.0899226312,0.0007668553,0.0009221485,0.8592914387,1637.7055756692,0.746223264,0.3139021407,0.0041147539,34.1760585804,0.0391208855,0.0705783393,11.7510946907,167.3456773715
6.5822443123,0.1809523465,0.1501805974,0.0309656891,0.1178693821,0.0968588229,0.0005407727,0.0009749224,1.1037766506,1976.3470357195,0.5062826038,0.2818153757,0.0041442341,23.2445192556,0.0485262732,0.0648072924,9.570270062,201.9681940739
6.1009802526,0.150150262,0.1519884718,0.0326283522,0.1541591612,0.0678262141,0.0005340322,0.0012766818,0.9140785788,1408.9085884841,0.7162593823,0.3343799211,0.0046147903,36.3774204356,0.052466735,0.0747891333,8.6972547122,177.9760689764
9.4113283822,0.155825541,0.1251576655,0.026859175,0.1252738312,0.1015864762,0.0005952926,0.0010827204,0.947967024,1423.7632941117,0.7362671947,0.2930324793,0.0054343608,36.5361740112,0.0500252406,0.0793662421,11.8613371637,190.7815536765
9.5857588026,0.1382793498,0.0975430615,0.0297555013,0.1325497189,0.1093476728,0.0007329755,0.001185389,1.1817456816,1429.7299941657,0.6922692254,0.3330467937,0.0057328851,29.9481962871,0.0499750131,0.0568690926,8.3807964491,176.8896916622
8.1879280528,0.1449236683,0.0944171541,0.0271751758,0.1095671532,0.0886222666,0.0006614556,0.0014124168,0.9349719989,1385.3463427792,0.6009972691,0.2558278739,0.0048850314,32.203116439,0.0553888353,0.0698954223,7.8759181626,145.9119459096
9.5250011308,0.1258396256,0.1515256348,0.0352569595,0.1453459756,0.0875778251,0.0007846879,0.0011327647,0.8140493,1566.9792739047,0.6969028467,0.2120482908,0.0048632871,27.8214484911,0.0389114852,0.0623378303,11.056591339,207.6273543542
5.9252790952,0.1984547003,0.148788939,0.0236732669,0.1532244273,0.0800206458,0.0005364464,0.0010792078,0.8150240129,1807.2198258981,0.5772458806,0.2684771725,0.005326983,27.404959996,0.0452804033,0.0660547554,8.295729912,142.9511511483
7.5877148785,0.1856269631,0.1006872498,0.0225163676,0.1243041318,0.0729431057,0.0006703241,0.0012131984,0.8099094596,1230.8718182937,0.6098681023,0.237704778,0.0039289594,30.7991967271,0.044364168,0.0715976642,11.3382758125,137.4778539709
9.659864858,0.167374739,0.1143446624,0.0226015894,0.1505462066,0.1063749263,0.0008069817,0.0011233444,1.0605157144,1973.2542196545,0.5207078681,0.25902316,0.0057451014,22.5874807402,0.0575190995,0.0594913586,10.3378689308,156.8029106226
8.5188659372,0.1544448022,0.1171918865,0.0249842432,0.0967740128,0.0944229294,0.0006273874,0.0010210154,0.9430492339,1588.2383826101,0.6620394434,0.2790594646,0.0047930393,23.4004646017,0.0602156005,0.0603642519,9.8015791302,210.7421867802
7.0111998469,0.1810594496,0.1071836264,0.0320599798,0.1391821764,0.1069966182,0.0006390531,0.0009118638,1.1662893932,1679.8674358363,0.7426048247,0.3259091631,0.0049915745,24.127534119,0.049033655,0.0667104848,12.0058319176,144.564381917
6.0272001835,0.1782710749,0.1105353401,0.0258288963,0.1230135005,0.0786683558,0.0005542084,0.0008914968,0.8426150175,1755.1031147739,0.5085325997,0.3166733739,0.0059012626,31.1134809555,0.0593512537,0.0701408776,9.8038774147,151.1936717932
6.7279201824,0.1533010102,0.1202885708,0.0329191678,0.1248117614,0.0960005017,0.0007840911,0.0010140203,0.8743931322,1935.7646525169,0.638508014,0.2893364883,0.0062407883,24.4727147869,0.0575740614,0.0603225485,9.6352813847,152.5389128822
7.1672447059,0.1819557846,0.1403926999,0.0344330998,0.1226478742,0.0892909699,0.000759938,0.0011813261,0.7587137175,1885.1813176713,0.491096123,0.3199890815,0.0061768641,31.7708909007,0.0491498422,0.0618352283,7.8012390255,207.1448502349
9.099840467,0.1779188646,0.1291484054,0.0254298456,0.1079420559,0.0885783447,0.0005430445,0.0008709556,0.805887119,1715.7471658938,0.5212928367,0.2310125697,0.0054309988,29.1913758705,0.0603189496,0.0569123517,11.4056559544,161.4999003708
8.0455641709,0.1551107302,0.1434696061,0.0321850085,0.140191635,0.0944793127,0.0007295491,0.0012299246,0.8580524952,1385.672651666,0.4902407481,0.287049403,0.0044710826,28.7362287866,0.0559967015,0.0746989782,9.7769248434,173.9939429015
7.271068022,0.1433879194,0.1030113927,0.030792408,0.1342965936,0.1063299815,0.0006621218,0.0008539696,1.1829079666,1394.6074435266,0.6262034256,0.3085513587,0.0047341052,31.2966575102,0.0411523007,0.0580503123,10.9423828281,161.2595599835
7.0322617825,0.1798593433,0.1434111039,0.0295594153,0.1085976249,0.1060033128,0.0007251564,0.0009573411,1.1009178314,1693.468466009,0.5487908745,0.2794521605,0.0049901357,37.314063841,0.0446898856,0.0670803464,9.3945621853,214.3479298429
6.1342319964,0.1846024547,0.1158791769,0.0358842193,0.1198605344,0.0747396539,0.0006803948,0.0012453019,1.019976708,1433.2440740095,0.7126151752,0.2469610196,0.0056806918,34.7676655031,0.0396170601,0.0706036847,12.0861124668,164.7049106167
8.2622403696,0.2033922385,0.1226132855,0.0237640185,0.1518023636,0.0876198223,0.0007794358,0.0011949622,0.7906215456,1540.713793112,0.6716520854,0.2115030641,0.004130039,28.2559739661,0.0485871778,0.0710965955,7.8801319113,205.1396104196
9.6920479421,0.1289398049,0.108230956,0.0308577986,0.1295622008,0.1028850783,0.0006499825,0.0008759503,1.0752560243,1530.5325572915,0.6886482766,0.3246121293,0.0046165321,24.2504784983,0.0530843006,0.0717659395,11.0901080597,192.7655608315
8.1437081124,0.1589507534,0.1057049436,0.0306064513,0.1073042032,0.0792876571,0.0007415542,0.0011041422,0.9857891415,1846.8717704537,0.6499509025,0.2189947517,0.005608261,29.2823580865,0.05339176,0.0825908047,9.2034635319,216.0333844888
8.4730797154,0.1932005309,0.1106723882,0.0253667721,0.160044335,0.0899995999,0.0005336699,0.0010600485,1.1315272484,1456.9080799981,0.5263939533,0.3001896562,0.0040376566,34.6245224039,0.0450544953,0.0701658482,8.3954419121,176.2267603312
6.1152332253,0.1242284599,0.1027219132,0.0333793775,0.1474645534,0.0979289848,0.0008340529,0.0009894765,0.7646937574,1576.4561168775,0.6202925119,0.294375346,0.0057180897,31.033085101,0.0517105738,0.0592127137,10.258412191,211.9739622872
6.0622170928,0.1314932088,0.1402084447,0.0353044103,0.1490282172,0.0900350087,0.0005258758,0.0011711123,0.9422214768,1979.4986788446,0.6473036578,0.2322039883,0.0051332731,33.7563259291,0.0493175542,0.074107571,10.2963409229,179.9794210251
6.3747607647,0.1735896568,0.1260715886,0.0283766107,0.1475017025,0.0991131476,0.0005230137,0.0013750501,1.2453279069,1311.1880989992,0.7004412616,0.2763233329,0.0051725656,27.6525820625,0.0561500736,0.0536862079,11.9697924527,211.6256226854
9.2777334556,0.1282324759,0.1266018328,0.0301285409,0.1414828027,0.0755356868,0.0007350393,0.001249774,0.7768379838,1313.4973883739,0.7232722461,0.3272602011,0.0046062964,31.8513611146,0.0607272978,0.0783545815,11.0077318927,149.2382547984
6.4774323297,0.1492617561,0.1091043475,0.0240266227,0.1108161988,0.073130921,0.0007911801,0.000924412,0.940805375,1263.0388713852,0.6565080067,0.3069427751,0.0050345037,30.3836466241,0.0593647744,0.0638419726,10.8704313677,219.852355585
8.9611601934,0.1871750083,0.1329462655,0.0351974672,0.1132216532,0.0767622912,0.0006050798,0.0010848562,0.9878758908,1314.1292476867,0.5439224534,0.2792927986,0.004645474,23.3313623193,0.0400102333,0.0567923812,8.7657207081,142.8343779529
7.0670841939,0.1553208795,0.094320697,0.0261582725,0.101524163,0.1064295289,0.0007035784,0.000914073,0.8590098817,1564.7807459002,0.6666564286,0.2492417453,0.0038169383,24.542258018,0.0436036906,0.079401528,9.8774384618,193.9092300467
6.0045489618,0.2024861327,0.1308020311,0.0365737229,0.1047239413,0.098183216,0.0005557972,0.00131319,0.7873082844,1818.9467977214,0.6428447513,0.2946072073,0.0044297354,26.4859571281,0.0456921402,0.061708931,12.1144120948,185.1119268711
8.9412860768,0.1286387444,0.1464071853,0.0264427934,0.113559849,0.0908279753,0.0007339104,0.0011929988,0.870658028,1333.2252977022,0.7260063043,0.3138461255,0.0060597964,35.6834879007,0.0409380144,0.0746104535,8.9357824721,136.4266360053
8.7500229356,0.1587704188,0.1127917944,0.0277382788,0.1511701331,0.1059841611,0.0005501843,0.0009939049,1.1539361729,1619.5470882706,0.5472014725,0.334264779,0.004931576,24.3082746831,0.0388203276,0.0617511737,11.4783902974,187.259734105
9.4797853293,0.129731429,0.1057768063,0.0259384445,0.1465734565,0.0950953557,0.000535733,0.0011138815,1.010509092,1687.9087540476,0.7121504675,0.2121516679,0.0054370795,37.3651202344,0.0542054082,0.0817899543,11.3215143936,163.454089422
9.2464505406,0.1480421112,0.1504134025,0.0275501281,0.1268377137,0.1008997602,0.0007466034,0.0012210049,0.7654761576,1659.9355099682,0.463367654,0.2303353145,0.0048829952,27.8945418276,0.0411427708,0.0582175951,10.0071605208,157.467082608
5.9237413858,0.1659220881,0.13761522,0.0226894315,0.1377314897,0.0839864014,0.0005975544,0.0011897528,1.0377317637,1985.6608954647,0.7264661851,0.2177484206,0.005440656,35.0165859888,0.0586174515,0.086732843,9.6578505283,196.2037683286
7.9442097174,0.1466209687,0.0993936431,0.0357381173,0.1155093707,0.1058215647,0.0006955253,0.0012877866,0.9490243492,1894.6192269673,0.6257913375,0.278601118,0.0046861156,32.2982160103,0.0415171299,0.0764357272,10.8872800852,162.3554975137
8.231256464,0.18515943,0.1070691474,0.0335046879,0.1203288917,0.0992027248,0.0007993979,0.0010573598,0.912373064,1206.7734027501,0.7315520225,0.3208603652,0.0048154544,33.6721585618,0.0390005385,0.072543587,11.4950986453,217.0738016919
9.2089912396,0.1914496483,0.1076907608,0.0338731462,0.134926299,0.1097034523,0.0006659178,0.0010610533,1.143995647,1414.980917549,0.5386961524,0.3368007355,0.0058787531,24.6659624212,0.0486497558,0.0763492951,12.1665665501,194.3408701168
9.6111242979,0.1716290948,0.131932676,0.0334830587,0.1414671992,0.0794438815,0.0006630574,0.001208684,1.1817621643,1898.852289829,0.4710988058,0.2948240167,0.0043509825,31.1576334106,0.05844592,0.0824562175,8.5315911711,207.7509291651
9.1017782194,0.2035630379,0.1033821848,0.032551315,0.1148312537,0.1117571512,0.0006124794,0.0008589187,1.2078765375,1797.6116981873,0.5743557487,0.2179834901,0.0041938755,23.2383551771,0.0420579523,0.0535865661,11.1960440511,208.2237225
6.0634862787,0.1618931901,0.1120299559,0.0348159097,0.1374264255,0.0727700308,0.0006125833,0.0011756834,1.2107182274,1619.9164867761,0.6245553779,0.3207352196,0.0041700266,25.8258774681,0.0466657352,0.0634762266,9.9174247086,199.5431435299
6.7734631194,0.1457775015,0.1048300963,0.0357655007,0.1515268922,0.1053759788,0.0007734198,0.0012964992,0.8405972064,1234.9316772072,0.5767453437,0.2300032946,0.0042116073,30.4012269033,0.0430334511,0.0815443836,11.0686050349,136.6800441246
7.582724573,0.1913942446,0.0974407095,0.0276585149,0.1512457417,0.0802561265,0.0005412352,0.0009641759,0.7582984875,1993.2065552849,0.4830014903,0.334461701,0.0057397897,34.1382347573,0.0531451588,0.0682871479,11.7767966317,161.9455615667
7.7314692271,0.1958787094,0.1494989071,0.0307283342,0.1611817472,0.0756044194,0.000762955,0.0012775468,0.9541663664,1805.8416770245,0.4898113323,0.3342081134,0.0048268809,29.5686492065,0.0493955474,0.0704054874,9.0250747947,156.4787861878
9.5108607959,0.1305303277,0.1531394795,0.0319466707,0.1007890422,0.1073552176,0.000592321,0.0009962011,0.9744412019,1635.202185968,0.7177943303,0.2439294361,0.0049955596,34.6086012489,0.0563981719,0.0732809351,7.8061160614,173.3943141001
9.4143054404,0.1755062881,0.1060835642,0.029549766,0.1529848577,0.0917369789,0.0006046482,0.0010935842,0.7716907075,1449.933461154,0.4928352074,0.3407033671,0.0044904419,36.1466901516,0.0462233375,0.0798139796,9.1240160855,223.9724896925
7.2415922621,0.1531490183,0.0980302781,0.0277933086,0.1317377577,0.0777963765,0.000809412,0.0011204783,0.8121902046,1272.933148526,0.5046333582,0.2524923833,0.004415549,25.5547625762,0.0579782162,0.0850279291,10.496213114,177.464806752
6.3840280345,0.1771331332,0.1188960644,0.0346180213,0.1231683729,0.0847368542,0.0007398582,0.0010420115,1.0986829105,1467.9884035215,0.6294650384,0.336131546,0.0043327804,35.3110501419,0.0483061461,0.0863494793,10.1489550269,166.0631181352
7.4306646261,0.1664374885,0.1383593607,0.0259038832,0.1386053173,0.0889131376,0.0005869438,0.000929287,1.1435046502,1606.9323691149,0.4666561613,0.2612308139,0.0054040412,32.4869861984,0.0518809471,0.0714678962,11.1247651913,198.9422277102
6.4250910787,0.1890662453,0.1080750511,0.024529218,0.105372291,0.1038487349,0.0008353135,0.0009627403,0.9136866198,1842.2470271336,0.4760316623,0.2383581464,0.0060948659,24.5659913935,0.0553685452,0.072801178,9.1742079614,143.4771017246
7.5541340789,0.1439021706,0.1450961245,0.0367218413,0.1352129113,0.0987682903,0.0007709274,0.001033174,1.2319740575,1424.0393991713,0.7075697422,0.2138450874,0.006243422,34.0253194456,0.0573319877,0.0777068963,7.9478883061,197.2039256836
7.0918676993,0.1600450957,0.1332482397,0.0221796959,0.1448481027,0.0753095823,0.0006379246,0.0012464685,1.1672349991,1772.175373509,0.4617344198,0.2307127982,0.0040863815,27.2947870141,0.0579545956,0.0608271542,11.2644427789,182.0120361632
9.5375899911,0.1502220096,0.1379696383,0.0260946959,0.1347819033,0.0859353279,0.0006802657,0.0014085589,1.0994489976,1852.3876648888,0.5752026358,0.2533800392,0.005277602,37.1058829653,0.0624388886,0.0711167623,11.5086173218,154.2510850246
6.6561759298,0.1291274803,0.1126181876,0.0324348496,0.1107261125,0.1039274451,0.0005397512,0.0012514004,0.9608677529,1850.8003189608,0.5018533265,0.3320111726,0.0045806334,31.6667768175,0.0581711989,0.0715542045,10.0762840385,157.813938224
9.64827624,0.2063596871,0.0990241698,0.0307772211,0.1301975229,0.0918468251,0.0005303147,0.0008757409,0.8529841774,1223.7383633173,0.5020158195,0.261531374,0.0058367276,35.335225401,0.0534307085,0.0593647161,9.882768796,180.215644457
8.5948720841,0.1906074461,0.1395183585,0.0354385726,0.1549890342,0.0740758436,0.0007402843,0.0010147475,0.9602216148,1403.5597480287,0.6605921345,0.2577245199,0.0043272553,26.0005815087,0.0383070174,0.085929693,11.4149912673,199.501390875
8.2062385587,0.1727167069,0.1089478418,0.0235901329,0.1526043989,0.1030011196,0.0005973733,0.0010436808,1.126606253,1426.7116557212,0.7215675365,0.2146476139,0.0039054095,25.4325140741,0.0500046428,0.0754733827,10.679065495,177.1670471892
7.7779971898,0.1728526425,0.1355097622,0.035088155,0.1610693626,0.0866734743,0.0006870138,0.0009325495,0.8752763382,1623.6565381227,0.51197219,0.2119458673,0.004495065,29.5344015145,0.0567161832,0.068694902,10.154208874,178.0997495587
7.2895942822,0.1794089054,0.1088730721,0.0245019832,0.1609945897,0.0978469605,0.0007793334,0.0012077442,1.1430604509,1677.8306341389,0.540485537,0.2441607104,0.003847082,35.5906062126,0.0527487917,0.0553888677,8.0986072531,163.2235962623
7.6862131063,0.2018099451,0.114208924,0.0339528638,0.1566794284,0.1013675152,0.0008086363,0.0011533085,0.9668480204,1478.9907422373,0.5223837418,0.2892124053,0.0048479572,36.0784944112,0.0477652229,0.0644953527,10.0043063954,211.3424086591
8.9736377881,0.1632922607,0.1429713344,0.0220689075,0.1419862178,0.0685713063,0.00077055,0.0012488044,1.0545677172,1834.3317804953,0.5693829825,0.2380348306,0.0055622153,28.8982431944,0.058407222,0.0754259662,10.5227974637,158.4416060807
9.6624664491,0.1661759038,0.1263061829,0.0345285567,0.1177523032,0.0732699942,0.0008373915,0.0013968642,1.1332221417,1888.4376910352,0.6595021717,0.282223966,0.0038051044,27.6058416078,0.0588402177,0.0831070722,11.8177847151,138.4983105817
9.079221028,0.1379930174,0.1290335353,0.0361266351,0.1036258518,0.1015008936,0.0007836508,0.0010834504,1.1167319409,1391.2066160985,0.5362151199,0.2064193776,0.0045569275,29.6331852952,0.044393785,0.0769143817,7.7369890644,198.1246023404
5.8782263805,0.1976548572,0.1157034908,0.0352535215,0.1445910601,0.1050609757,0.0005394079,0.0011975949,0.9775823933,1227.7685087439,0.6348438728,0.2891515783,0.0051794238,34.0680718708,0.037731351,0.0752212434,8.102037258,141.5766869252
7.4131209953,0.1692622374,0.1499196748,0.0240107045,0.1560970966,0.1076424795,0.0006147415,0.0012826458,0.9264295065,1395.9111387375,0.7460745311,0.2985537054,0.0057888673,25.3704297392,0.0606196991,0.063580907,12.1282347877,152.8396424511
6.3266663837,0.1468764047,0.0938427448,0.033359918,0.1354071775,0.0950249507,0.0005691847,0.0012014082,0.9724762183,1692.5257009379,0.4782347444,0.2330708147,0.0055678413,28.6272048255,0.0563248431,0.0617877671,11.8041564065,224.0696771165
8.5068618865,0.1381416309,0.1014656031,0.030654396,0.1612376633,0.0710012462,0.000554832,0.0008649944,0.8976419379,1813.4060316159,0.7449408135,0.2493677208,0.0056951164,31.2882367299,0.0403793249,0.0725743832,12.3203505271,179.035868974
7.7435299747,0.2052021986,0.1315932548,0.036634814,0.1553102629,0.0920367138,0.0007260302,0.0009659035,0.9811155825,1710.8569804759,0.4504911423,0.3325961663,0.0044922219,36.2200843085,0.0482144225,0.0722806994,8.0265564007,182.5255040938
5.8949721615,0.143965085,0.1378063164,0.0247066693,0.1138357993,0.1008142097,0.000521476,0.0009706795,0.9520671768,1381.7524370661,0.6541198127,0.2627587739,0.0042802101,30.0089617324,0.0612823452,0.0546646164,10.1158554542,201.2696232372
7.1870256408,0.1757605805,0.0965434558,0.0328985356,0.1076962948,0.1046117883,0.0006640262,0.0013608118,1.1445398449,1563.6181829313,0.6816186916,0.3219102287,0.0052527124,22.9363424595,0.0555967776,0.0744265304,9.3060021906,179.665316295
7.5885214512,0.1454940972,0.1236692554,0.0366732434,0.1298602248,0.0877144797,0.0007946434,0.0009547711,0.9973824929,1270.4817009576,0.6393390178,0.3348763409,0.005286982,22.6890542759,0.0376456484,0.077462507,10.0662172853,207.4103455099
7.320636648,0.158838758,0.1168231513,0.0342041415,0.1113293274,0.0976463384,0.0007055017,0.0013796641,0.8959105205,1516.0377396827,0.7407489849,0.3092971581,0.0055224033,36.6228153804,0.0429210149,0.05698321,9.3643961162,176.394179015
7.8203700202,0.1601329931,0.1257184067,0.0284611733,0.1247689169,0.0721217225,0.0007304531,0.0008858866,1.1676245333,1804.7395461572,0.4503802803,0.2353775043,0.0051540305,32.0989216122,0.0484250754,0.0588934478,11.6430909346,136.1007166472
7.909880232,0.197528437,0.1507623904,0.0364125926,0.1265287875,0.1033237551,0.0008339162,0.0009349835,0.9404370389,1823.8614610016,0.7306023626,0.256749919,0.0051138101,30.393793546,0.039968655,0.0715427657,11.7278409223,164.8034297328
7.2578054897,0.1335223946,0.1542618684,0.0258169606,0.1512676842,0.0708588734,0.0006587464,0.0013001553,0.8411634119,1828.1470678043,0.5521900179,0.2690421415,0.0051398541,35.1723114654,0.0438329101,0.0573115425,12.00854875,182.1120025691
8.1699362028,0.1336073429,0.1302270252,0.0280469064,0.1517370497,0.1035669303,0.0006609352,0.0013453978,0.803310254,1482.4311848525,0.4768471325,0.2440139887,0.0047480171,29.716363182,0.0597077214,0.0861140433,9.1914124811,222.9524606092
